Date,Item Code,Route Code,Customer Code,Sales Quantity,Stales Quantity
26-04-2023,ITEM01,ROUTE07,CUST262,366,0
26-04-2023,ITEM07,ROUTE02,CUST133,239,34
26-04-2023,ITEM02,ROUTE10,CUST496,123,15
26-04-2023,ITEM07,ROUTE20,CUST023,353,49
26-04-2023,ITEM05,ROUTE09,CUST023,88,21
26-04-2023,ITEM09,ROUTE02,CUST023,278,0
26-04-2023,ITEM05,ROUTE07,CUST233,551,105
26-04-2023,ITEM01,ROUTE07,CUST233,139,0
26-04-2023,ITEM08,ROUTE17,CUST009,363,0
26-04-2023,ITEM05,ROUTE06,CUST009,78,15
26-04-2023,ITEM04,ROUTE14,CUST009,439,0
26-04-2023,ITEM04,ROUTE05,CUST125,57,0
26-04-2023,ITEM05,ROUTE06,CUST125,181,21
26-04-2023,ITEM01,ROUTE15,CUST451,104,0
26-04-2023,ITEM07,ROUTE07,CUST451,101,0
26-04-2023,ITEM10,ROUTE19,CUST451,242,0
26-04-2023,ITEM04,ROUTE19,CUST302,336,51
26-04-2023,ITEM05,ROUTE17,CUST302,48,8
26-04-2023,ITEM03,ROUTE18,CUST302,266,0
26-04-2023,ITEM07,ROUTE14,CUST182,80,0
26-04-2023,ITEM04,ROUTE11,CUST337,254,38
26-04-2023,ITEM01,ROUTE08,CUST339,252,30
26-04-2023,ITEM10,ROUTE17,CUST339,298,0
26-04-2023,ITEM07,ROUTE01,CUST251,113,0
26-04-2023,ITEM01,ROUTE11,CUST162,452,0
26-04-2023,ITEM10,ROUTE10,CUST280,265,41
26-04-2023,ITEM06,ROUTE18,CUST363,418,99
26-04-2023,ITEM04,ROUTE14,CUST363,193,0
26-04-2023,ITEM07,ROUTE02,CUST255,355,0
26-04-2023,ITEM02,ROUTE17,CUST255,235,0
26-04-2023,ITEM09,ROUTE16,CUST255,332,0
26-04-2023,ITEM01,ROUTE07,CUST263,379,58
26-04-2023,ITEM10,ROUTE01,CUST384,48,0
26-04-2023,ITEM03,ROUTE15,CUST384,350,0
26-04-2023,ITEM04,ROUTE09,CUST011,310,43
26-04-2023,ITEM03,ROUTE02,CUST340,82,15
26-04-2023,ITEM05,ROUTE09,CUST340,121,23
26-04-2023,ITEM09,ROUTE10,CUST062,172,0
26-04-2023,ITEM05,ROUTE03,CUST062,365,82
26-04-2023,ITEM03,ROUTE08,CUST479,394,0
26-04-2023,ITEM04,ROUTE11,CUST158,325,79
26-04-2023,ITEM09,ROUTE14,CUST158,67,8
26-04-2023,ITEM06,ROUTE20,CUST158,362,51
26-04-2023,ITEM04,ROUTE10,CUST380,451,92
26-04-2023,ITEM08,ROUTE02,CUST481,121,0
26-04-2023,ITEM01,ROUTE12,CUST394,452,64
26-04-2023,ITEM06,ROUTE20,CUST394,365,0
26-04-2023,ITEM02,ROUTE15,CUST394,165,0
26-04-2023,ITEM08,ROUTE03,CUST102,201,0
26-04-2023,ITEM07,ROUTE08,CUST102,260,53
26-04-2023,ITEM10,ROUTE07,CUST102,384,0
26-04-2023,ITEM03,ROUTE03,CUST447,414,0
26-04-2023,ITEM10,ROUTE16,CUST447,79,17
26-04-2023,ITEM09,ROUTE06,CUST006,68,0
26-04-2023,ITEM10,ROUTE10,CUST006,360,45
26-04-2023,ITEM06,ROUTE03,CUST006,248,51
26-04-2023,ITEM03,ROUTE10,CUST453,321,0
26-04-2023,ITEM03,ROUTE13,CUST122,107,0
26-04-2023,ITEM09,ROUTE15,CUST287,397,60
26-04-2023,ITEM06,ROUTE06,CUST287,391,75
26-04-2023,ITEM01,ROUTE05,CUST287,388,51
26-04-2023,ITEM06,ROUTE11,CUST388,116,0
26-04-2023,ITEM01,ROUTE14,CUST052,327,82
26-04-2023,ITEM10,ROUTE04,CUST422,128,23
26-04-2023,ITEM08,ROUTE10,CUST422,87,19
26-04-2023,ITEM09,ROUTE16,CUST458,272,58
26-04-2023,ITEM05,ROUTE15,CUST458,119,21
26-04-2023,ITEM07,ROUTE09,CUST458,182,0
26-04-2023,ITEM04,ROUTE01,CUST015,460,0
26-04-2023,ITEM06,ROUTE15,CUST015,138,0
26-04-2023,ITEM09,ROUTE09,CUST456,494,71
26-04-2023,ITEM02,ROUTE03,CUST200,361,0
26-04-2023,ITEM04,ROUTE07,CUST200,163,34
26-04-2023,ITEM07,ROUTE02,CUST200,227,0
26-04-2023,ITEM02,ROUTE14,CUST472,372,0
26-04-2023,ITEM01,ROUTE17,CUST472,250,0
26-04-2023,ITEM08,ROUTE05,CUST398,328,0
26-04-2023,ITEM02,ROUTE16,CUST398,119,25
26-04-2023,ITEM08,ROUTE01,CUST140,138,19
26-04-2023,ITEM04,ROUTE16,CUST386,136,0
26-04-2023,ITEM01,ROUTE09,CUST386,384,88
26-04-2023,ITEM02,ROUTE16,CUST191,82,0
26-04-2023,ITEM08,ROUTE07,CUST191,225,0
26-04-2023,ITEM04,ROUTE19,CUST146,286,66
26-04-2023,ITEM07,ROUTE19,CUST146,339,0
26-04-2023,ITEM05,ROUTE06,CUST215,187,41
26-04-2023,ITEM03,ROUTE20,CUST215,200,0
26-04-2023,ITEM08,ROUTE18,CUST215,209,0
26-04-2023,ITEM07,ROUTE13,CUST237,100,10
26-04-2023,ITEM04,ROUTE08,CUST237,207,0
26-04-2023,ITEM08,ROUTE19,CUST237,151,0
26-04-2023,ITEM01,ROUTE17,CUST430,463,69
26-04-2023,ITEM10,ROUTE15,CUST430,101,0
26-04-2023,ITEM04,ROUTE20,CUST423,135,0
26-04-2023,ITEM05,ROUTE18,CUST293,300,41
26-04-2023,ITEM06,ROUTE05,CUST293,155,38
26-04-2023,ITEM09,ROUTE20,CUST079,360,0
26-04-2023,ITEM05,ROUTE11,CUST079,166,21
26-04-2023,ITEM10,ROUTE08,CUST179,420,71
26-04-2023,ITEM03,ROUTE04,CUST179,324,66
26-04-2023,ITEM10,ROUTE13,CUST498,208,41
26-04-2023,ITEM01,ROUTE01,CUST498,471,0
26-04-2023,ITEM07,ROUTE11,CUST306,179,0
26-04-2023,ITEM08,ROUTE06,CUST272,388,53
26-04-2023,ITEM10,ROUTE13,CUST272,129,0
26-04-2023,ITEM07,ROUTE01,CUST272,480,105
26-04-2023,ITEM01,ROUTE01,CUST164,204,0
26-04-2023,ITEM03,ROUTE02,CUST164,186,23
26-04-2023,ITEM01,ROUTE09,CUST477,243,0
26-04-2023,ITEM06,ROUTE09,CUST378,308,58
26-04-2023,ITEM08,ROUTE05,CUST378,318,0
26-04-2023,ITEM05,ROUTE04,CUST296,441,0
26-04-2023,ITEM10,ROUTE09,CUST296,257,0
26-04-2023,ITEM05,ROUTE05,CUST464,371,43
26-04-2023,ITEM04,ROUTE14,CUST193,248,56
26-04-2023,ITEM08,ROUTE09,CUST093,397,90
26-04-2023,ITEM04,ROUTE16,CUST093,813,127
26-04-2023,ITEM03,ROUTE16,CUST475,135,12
26-04-2023,ITEM04,ROUTE03,CUST475,183,25
26-04-2023,ITEM07,ROUTE01,CUST475,245,45
26-04-2023,ITEM01,ROUTE18,CUST429,291,0
26-04-2023,ITEM05,ROUTE12,CUST473,327,0
26-04-2023,ITEM10,ROUTE11,CUST473,530,112
26-04-2023,ITEM06,ROUTE05,CUST355,113,17
26-04-2023,ITEM07,ROUTE16,CUST061,504,62
26-04-2023,ITEM02,ROUTE10,CUST061,178,0
26-04-2023,ITEM10,ROUTE06,CUST061,107,0
26-04-2023,ITEM09,ROUTE09,CUST261,195,43
26-04-2023,ITEM03,ROUTE20,CUST261,248,0
26-04-2023,ITEM09,ROUTE03,CUST288,264,28
26-04-2023,ITEM02,ROUTE12,CUST469,185,25
26-04-2023,ITEM02,ROUTE13,CUST214,210,0
26-04-2023,ITEM10,ROUTE17,CUST214,367,62
26-04-2023,ITEM09,ROUTE10,CUST196,162,0
26-04-2023,ITEM07,ROUTE13,CUST357,376,58
26-04-2023,ITEM03,ROUTE12,CUST357,366,82
26-04-2023,ITEM09,ROUTE19,CUST495,120,17
26-04-2023,ITEM04,ROUTE12,CUST495,488,90
26-04-2023,ITEM03,ROUTE16,CUST332,333,0
26-04-2023,ITEM06,ROUTE17,CUST110,454,110
26-04-2023,ITEM10,ROUTE01,CUST075,282,43
26-04-2023,ITEM02,ROUTE02,CUST075,88,10
26-04-2023,ITEM02,ROUTE19,CUST153,96,15
26-04-2023,ITEM03,ROUTE03,CUST468,77,8
26-04-2023,ITEM07,ROUTE03,CUST468,401,53
26-04-2023,ITEM10,ROUTE12,CUST468,493,0
26-04-2023,ITEM03,ROUTE16,CUST283,558,105
26-04-2023,ITEM04,ROUTE18,CUST066,325,47
26-04-2023,ITEM08,ROUTE10,CUST066,245,49
26-04-2023,ITEM09,ROUTE06,CUST066,367,0
26-04-2023,ITEM10,ROUTE17,CUST377,195,47
26-04-2023,ITEM10,ROUTE09,CUST171,381,73
26-04-2023,ITEM06,ROUTE13,CUST201,409,0
26-04-2023,ITEM02,ROUTE05,CUST201,208,32
26-04-2023,ITEM04,ROUTE01,CUST016,156,0
26-04-2023,ITEM01,ROUTE18,CUST323,118,0
26-04-2023,ITEM02,ROUTE10,CUST323,76,15
26-04-2023,ITEM01,ROUTE03,CUST449,367,86
26-04-2023,ITEM10,ROUTE11,CUST449,134,0
26-04-2023,ITEM06,ROUTE09,CUST197,96,23
26-04-2023,ITEM05,ROUTE02,CUST197,208,0
26-04-2023,ITEM10,ROUTE20,CUST300,165,19
26-04-2023,ITEM06,ROUTE07,CUST300,142,17
26-04-2023,ITEM05,ROUTE07,CUST300,243,0
26-04-2023,ITEM03,ROUTE01,CUST242,184,0
26-04-2023,ITEM10,ROUTE19,CUST242,550,105
26-04-2023,ITEM06,ROUTE05,CUST242,299,0
26-04-2023,ITEM04,ROUTE05,CUST276,78,0
26-04-2023,ITEM10,ROUTE20,CUST276,410,103
26-04-2023,ITEM03,ROUTE16,CUST276,207,41
26-04-2023,ITEM08,ROUTE17,CUST033,266,30
26-04-2023,ITEM09,ROUTE19,CUST033,127,0
26-04-2023,ITEM10,ROUTE02,CUST033,324,0
26-04-2023,ITEM10,ROUTE10,CUST026,424,0
26-04-2023,ITEM05,ROUTE13,CUST405,188,0
26-04-2023,ITEM10,ROUTE13,CUST117,119,17
26-04-2023,ITEM01,ROUTE19,CUST117,230,0
26-04-2023,ITEM08,ROUTE12,CUST117,121,0
26-04-2023,ITEM06,ROUTE16,CUST369,136,0
26-04-2023,ITEM10,ROUTE19,CUST385,252,0
26-04-2023,ITEM06,ROUTE13,CUST385,92,0
26-04-2023,ITEM04,ROUTE03,CUST385,483,99
26-04-2023,ITEM09,ROUTE04,CUST095,211,0
26-04-2023,ITEM01,ROUTE05,CUST095,88,0
26-04-2023,ITEM09,ROUTE09,CUST220,145,34
26-04-2023,ITEM02,ROUTE10,CUST220,375,0
26-04-2023,ITEM03,ROUTE13,CUST220,177,21
26-04-2023,ITEM06,ROUTE01,CUST391,433,0
26-04-2023,ITEM05,ROUTE05,CUST391,296,41
26-04-2023,ITEM01,ROUTE15,CUST391,349,0
26-04-2023,ITEM05,ROUTE09,CUST266,395,0
26-04-2023,ITEM09,ROUTE11,CUST266,295,41
26-04-2023,ITEM08,ROUTE19,CUST271,67,0
26-04-2023,ITEM04,ROUTE06,CUST271,272,0
26-04-2023,ITEM03,ROUTE05,CUST271,556,0
26-04-2023,ITEM05,ROUTE15,CUST290,189,0
26-04-2023,ITEM09,ROUTE13,CUST290,248,28
26-04-2023,ITEM08,ROUTE16,CUST290,490,0
26-04-2023,ITEM02,ROUTE08,CUST411,520,0
26-04-2023,ITEM07,ROUTE16,CUST032,165,17
26-04-2023,ITEM02,ROUTE09,CUST032,413,0
26-04-2023,ITEM06,ROUTE08,CUST116,96,0
26-04-2023,ITEM09,ROUTE16,CUST116,213,51
26-04-2023,ITEM05,ROUTE16,CUST116,72,0
26-04-2023,ITEM06,ROUTE08,CUST181,459,103
26-04-2023,ITEM10,ROUTE02,CUST460,334,0
26-04-2023,ITEM08,ROUTE10,CUST460,418,0
26-04-2023,ITEM06,ROUTE10,CUST051,90,19
26-04-2023,ITEM03,ROUTE12,CUST051,127,0
26-04-2023,ITEM03,ROUTE12,CUST003,150,34
26-04-2023,ITEM07,ROUTE02,CUST003,478,0
26-04-2023,ITEM05,ROUTE03,CUST003,92,10
26-04-2023,ITEM08,ROUTE11,CUST178,337,71
26-04-2023,ITEM10,ROUTE06,CUST046,415,0
26-04-2023,ITEM05,ROUTE14,CUST046,447,0
26-04-2023,ITEM02,ROUTE07,CUST046,69,12
26-04-2023,ITEM09,ROUTE10,CUST351,296,0
26-04-2023,ITEM02,ROUTE04,CUST156,378,53
26-04-2023,ITEM06,ROUTE19,CUST270,499,0
26-04-2023,ITEM05,ROUTE15,CUST270,104,0
26-04-2023,ITEM07,ROUTE01,CUST348,527,0
26-04-2023,ITEM02,ROUTE20,CUST348,119,0
26-04-2023,ITEM04,ROUTE19,CUST348,225,47
26-04-2023,ITEM08,ROUTE16,CUST119,85,12
26-04-2023,ITEM02,ROUTE04,CUST119,320,79
26-04-2023,ITEM07,ROUTE20,CUST119,395,0
26-04-2023,ITEM09,ROUTE19,CUST165,73,15
26-04-2023,ITEM06,ROUTE09,CUST165,324,73
26-04-2023,ITEM08,ROUTE01,CUST112,98,0
26-04-2023,ITEM01,ROUTE18,CUST488,260,47
26-04-2023,ITEM10,ROUTE14,CUST054,330,53
26-04-2023,ITEM04,ROUTE03,CUST054,44,8
26-04-2023,ITEM06,ROUTE03,CUST312,353,75
26-04-2023,ITEM01,ROUTE15,CUST312,383,51
26-04-2023,ITEM08,ROUTE09,CUST364,491,53
26-04-2023,ITEM02,ROUTE05,CUST137,278,0
26-04-2023,ITEM08,ROUTE17,CUST063,56,10
26-04-2023,ITEM01,ROUTE02,CUST063,209,0
26-04-2023,ITEM08,ROUTE01,CUST413,272,0
26-04-2023,ITEM10,ROUTE13,CUST361,365,0
26-04-2023,ITEM06,ROUTE14,CUST361,191,19
26-04-2023,ITEM07,ROUTE04,CUST361,357,0
26-04-2023,ITEM07,ROUTE06,CUST001,369,0
26-04-2023,ITEM04,ROUTE17,CUST001,240,45
26-04-2023,ITEM09,ROUTE06,CUST001,390,0
26-04-2023,ITEM01,ROUTE13,CUST236,187,0
26-04-2023,ITEM07,ROUTE17,CUST210,214,0
26-04-2023,ITEM04,ROUTE04,CUST321,162,30
26-04-2023,ITEM05,ROUTE13,CUST353,284,0
26-04-2023,ITEM09,ROUTE14,CUST028,107,0
26-04-2023,ITEM08,ROUTE06,CUST028,367,84
26-04-2023,ITEM05,ROUTE09,CUST358,447,0
26-04-2023,ITEM09,ROUTE06,CUST358,221,32
26-04-2023,ITEM03,ROUTE13,CUST358,358,0
26-04-2023,ITEM06,ROUTE03,CUST304,345,0
26-04-2023,ITEM01,ROUTE16,CUST295,173,0
26-04-2023,ITEM05,ROUTE03,CUST295,285,0
26-04-2023,ITEM10,ROUTE19,CUST421,114,0
26-04-2023,ITEM07,ROUTE10,CUST381,391,0
26-04-2023,ITEM10,ROUTE13,CUST180,241,41
26-04-2023,ITEM04,ROUTE16,CUST180,447,0
26-04-2023,ITEM03,ROUTE19,CUST041,59,0
26-04-2023,ITEM08,ROUTE18,CUST041,282,0
26-04-2023,ITEM09,ROUTE20,CUST041,301,53
26-04-2023,ITEM05,ROUTE11,CUST042,521,69
26-04-2023,ITEM04,ROUTE16,CUST042,199,0
26-04-2023,ITEM06,ROUTE14,CUST159,112,0
26-04-2023,ITEM07,ROUTE20,CUST159,457,62
26-04-2023,ITEM09,ROUTE08,CUST213,285,36
26-04-2023,ITEM01,ROUTE15,CUST213,244,51
26-04-2023,ITEM06,ROUTE05,CUST074,446,0
26-04-2023,ITEM05,ROUTE17,CUST074,142,17
26-04-2023,ITEM03,ROUTE17,CUST074,545,0
26-04-2023,ITEM09,ROUTE01,CUST126,142,0
26-04-2023,ITEM06,ROUTE11,CUST126,77,0
26-04-2023,ITEM03,ROUTE05,CUST382,464,53
26-04-2023,ITEM02,ROUTE19,CUST382,231,0
26-04-2023,ITEM05,ROUTE02,CUST035,239,45
26-04-2023,ITEM09,ROUTE06,CUST035,189,0
26-04-2023,ITEM08,ROUTE15,CUST035,400,0
26-04-2023,ITEM02,ROUTE18,CUST432,169,0
26-04-2023,ITEM02,ROUTE07,CUST014,147,0
26-04-2023,ITEM09,ROUTE05,CUST064,450,84
26-04-2023,ITEM05,ROUTE11,CUST254,360,75
26-04-2023,ITEM10,ROUTE09,CUST254,66,0
26-04-2023,ITEM04,ROUTE07,CUST254,245,0
26-04-2023,ITEM09,ROUTE01,CUST024,208,28
26-04-2023,ITEM07,ROUTE14,CUST443,388,0
26-04-2023,ITEM01,ROUTE03,CUST443,199,43
26-04-2023,ITEM07,ROUTE15,CUST223,319,41
26-04-2023,ITEM08,ROUTE08,CUST059,459,77
26-04-2023,ITEM02,ROUTE01,CUST059,202,0
26-04-2023,ITEM01,ROUTE12,CUST154,258,0
26-04-2023,ITEM08,ROUTE02,CUST154,446,86
26-04-2023,ITEM07,ROUTE07,CUST106,247,53
26-04-2023,ITEM10,ROUTE07,CUST440,405,0
26-04-2023,ITEM03,ROUTE12,CUST243,550,0
26-04-2023,ITEM02,ROUTE18,CUST243,132,25
26-04-2023,ITEM01,ROUTE04,CUST243,78,0
26-04-2023,ITEM09,ROUTE15,CUST034,330,0
26-04-2023,ITEM08,ROUTE09,CUST034,406,71
26-04-2023,ITEM01,ROUTE04,CUST034,78,0
26-04-2023,ITEM03,ROUTE12,CUST044,308,0
26-04-2023,ITEM03,ROUTE19,CUST212,234,0
26-04-2023,ITEM05,ROUTE16,CUST212,122,17
26-04-2023,ITEM07,ROUTE12,CUST151,525,0
26-04-2023,ITEM09,ROUTE04,CUST151,144,34
26-04-2023,ITEM09,ROUTE15,CUST436,107,0
26-04-2023,ITEM07,ROUTE10,CUST359,307,56
26-04-2023,ITEM04,ROUTE17,CUST101,129,0
26-04-2023,ITEM08,ROUTE05,CUST101,321,49
26-04-2023,ITEM04,ROUTE18,CUST427,356,45
26-04-2023,ITEM05,ROUTE04,CUST427,272,0
26-04-2023,ITEM03,ROUTE03,CUST175,512,60
26-04-2023,ITEM03,ROUTE18,CUST115,497,101
26-04-2023,ITEM05,ROUTE20,CUST115,407,0
26-04-2023,ITEM03,ROUTE04,CUST445,355,38
26-04-2023,ITEM09,ROUTE09,CUST445,523,62
26-04-2023,ITEM06,ROUTE14,CUST445,126,0
26-04-2023,ITEM08,ROUTE01,CUST043,462,110
26-04-2023,ITEM01,ROUTE10,CUST043,72,0
26-04-2023,ITEM06,ROUTE19,CUST043,324,58
26-04-2023,ITEM02,ROUTE11,CUST282,407,0
26-04-2023,ITEM03,ROUTE01,CUST282,98,0
26-04-2023,ITEM05,ROUTE10,CUST390,214,43
26-04-2023,ITEM09,ROUTE06,CUST390,226,51
26-04-2023,ITEM06,ROUTE16,CUST390,388,82
26-04-2023,ITEM07,ROUTE09,CUST098,295,51
26-04-2023,ITEM09,ROUTE02,CUST098,312,0
26-04-2023,ITEM04,ROUTE07,CUST098,93,0
26-04-2023,ITEM03,ROUTE15,CUST454,338,38
26-04-2023,ITEM04,ROUTE02,CUST012,103,0
26-04-2023,ITEM10,ROUTE10,CUST012,387,0
26-04-2023,ITEM08,ROUTE09,CUST155,90,15
26-04-2023,ITEM05,ROUTE11,CUST155,368,79
26-04-2023,ITEM02,ROUTE08,CUST155,273,47
26-04-2023,ITEM08,ROUTE01,CUST486,394,47
26-04-2023,ITEM10,ROUTE13,CUST092,130,21
26-04-2023,ITEM07,ROUTE17,CUST092,214,21
26-04-2023,ITEM06,ROUTE02,CUST410,206,0
26-04-2023,ITEM08,ROUTE20,CUST289,46,0
26-04-2023,ITEM09,ROUTE18,CUST289,118,0
26-04-2023,ITEM08,ROUTE17,CUST047,252,41
26-04-2023,ITEM09,ROUTE09,CUST047,434,51
26-04-2023,ITEM05,ROUTE15,CUST005,385,0
26-04-2023,ITEM02,ROUTE20,CUST005,315,0
26-04-2023,ITEM08,ROUTE19,CUST005,86,17
26-04-2023,ITEM09,ROUTE08,CUST301,112,28
26-04-2023,ITEM08,ROUTE15,CUST301,426,0
26-04-2023,ITEM05,ROUTE06,CUST349,237,0
26-04-2023,ITEM09,ROUTE08,CUST428,198,45
26-04-2023,ITEM04,ROUTE18,CUST298,250,53
26-04-2023,ITEM02,ROUTE20,CUST298,424,0
26-04-2023,ITEM03,ROUTE20,CUST298,388,97
26-04-2023,ITEM03,ROUTE08,CUST232,580,73
26-04-2023,ITEM08,ROUTE01,CUST297,476,116
26-04-2023,ITEM07,ROUTE12,CUST297,497,103
26-04-2023,ITEM02,ROUTE13,CUST297,166,41
26-04-2023,ITEM07,ROUTE05,CUST258,443,51
26-04-2023,ITEM06,ROUTE10,CUST209,356,58
26-04-2023,ITEM02,ROUTE09,CUST209,273,41
26-04-2023,ITEM04,ROUTE05,CUST209,197,0
26-04-2023,ITEM03,ROUTE01,CUST278,452,0
26-04-2023,ITEM06,ROUTE06,CUST278,207,0
26-04-2023,ITEM02,ROUTE02,CUST406,567,0
26-04-2023,ITEM06,ROUTE04,CUST303,266,0
26-04-2023,ITEM01,ROUTE11,CUST303,405,90
26-04-2023,ITEM02,ROUTE02,CUST484,259,0
26-04-2023,ITEM05,ROUTE11,CUST285,166,32
26-04-2023,ITEM03,ROUTE19,CUST285,467,0
26-04-2023,ITEM03,ROUTE11,CUST231,306,73
26-04-2023,ITEM01,ROUTE20,CUST338,372,0
26-04-2023,ITEM08,ROUTE07,CUST338,300,71
26-04-2023,ITEM09,ROUTE05,CUST338,66,0
26-04-2023,ITEM03,ROUTE06,CUST195,493,125
26-04-2023,ITEM07,ROUTE07,CUST195,96,0
26-04-2023,ITEM08,ROUTE15,CUST138,221,41
26-04-2023,ITEM01,ROUTE02,CUST202,439,0
26-04-2023,ITEM05,ROUTE11,CUST202,152,19
26-04-2023,ITEM02,ROUTE12,CUST305,397,0
26-04-2023,ITEM06,ROUTE15,CUST211,347,0
26-04-2023,ITEM06,ROUTE16,CUST038,211,0
26-04-2023,ITEM04,ROUTE13,CUST038,362,60
26-04-2023,ITEM07,ROUTE02,CUST136,322,0
26-04-2023,ITEM05,ROUTE18,CUST136,273,0
26-04-2023,ITEM01,ROUTE11,CUST136,55,6
26-04-2023,ITEM01,ROUTE14,CUST493,111,23
26-04-2023,ITEM03,ROUTE16,CUST493,97,17
26-04-2023,ITEM06,ROUTE11,CUST493,307,0
26-04-2023,ITEM02,ROUTE13,CUST002,67,0
26-04-2023,ITEM01,ROUTE17,CUST002,264,0
26-04-2023,ITEM01,ROUTE10,CUST072,546,97
26-04-2023,ITEM03,ROUTE02,CUST072,387,0
26-04-2023,ITEM07,ROUTE05,CUST408,458,0
26-04-2023,ITEM01,ROUTE01,CUST408,265,38
26-04-2023,ITEM09,ROUTE07,CUST408,404,0
27-04-2023,ITEM07,ROUTE06,CUST454,360,69
27-04-2023,ITEM04,ROUTE16,CUST091,478,82
27-04-2023,ITEM06,ROUTE15,CUST355,226,0
27-04-2023,ITEM07,ROUTE15,CUST355,75,8
27-04-2023,ITEM05,ROUTE05,CUST355,57,6
27-04-2023,ITEM06,ROUTE02,CUST383,393,0
27-04-2023,ITEM10,ROUTE06,CUST383,371,0
27-04-2023,ITEM08,ROUTE05,CUST383,458,112
27-04-2023,ITEM08,ROUTE20,CUST491,70,0
27-04-2023,ITEM09,ROUTE20,CUST491,371,0
27-04-2023,ITEM02,ROUTE04,CUST484,51,0
27-04-2023,ITEM09,ROUTE07,CUST484,475,94
27-04-2023,ITEM05,ROUTE01,CUST484,307,0
27-04-2023,ITEM06,ROUTE01,CUST266,381,0
27-04-2023,ITEM01,ROUTE11,CUST266,282,60
27-04-2023,ITEM03,ROUTE06,CUST344,199,0
27-04-2023,ITEM06,ROUTE15,CUST269,354,43
27-04-2023,ITEM02,ROUTE19,CUST228,112,0
27-04-2023,ITEM05,ROUTE13,CUST228,206,28
27-04-2023,ITEM01,ROUTE19,CUST038,289,0
27-04-2023,ITEM03,ROUTE02,CUST038,189,43
27-04-2023,ITEM06,ROUTE20,CUST274,335,51
27-04-2023,ITEM10,ROUTE11,CUST421,463,0
27-04-2023,ITEM01,ROUTE11,CUST421,295,0
27-04-2023,ITEM07,ROUTE02,CUST421,101,0
27-04-2023,ITEM01,ROUTE05,CUST199,129,0
27-04-2023,ITEM05,ROUTE03,CUST199,388,56
27-04-2023,ITEM05,ROUTE07,CUST163,57,6
27-04-2023,ITEM01,ROUTE04,CUST163,449,110
27-04-2023,ITEM07,ROUTE10,CUST392,445,0
27-04-2023,ITEM01,ROUTE05,CUST191,337,0
27-04-2023,ITEM08,ROUTE12,CUST325,73,12
27-04-2023,ITEM02,ROUTE07,CUST325,215,0
27-04-2023,ITEM10,ROUTE02,CUST325,174,0
27-04-2023,ITEM04,ROUTE10,CUST304,100,21
27-04-2023,ITEM01,ROUTE17,CUST304,3364,364
27-04-2023,ITEM02,ROUTE08,CUST304,310,0
27-04-2023,ITEM10,ROUTE15,CUST453,62,10
27-04-2023,ITEM04,ROUTE07,CUST453,326,0
27-04-2023,ITEM08,ROUTE13,CUST453,249,0
27-04-2023,ITEM10,ROUTE09,CUST357,286,56
27-04-2023,ITEM05,ROUTE02,CUST277,165,0
27-04-2023,ITEM10,ROUTE16,CUST277,88,0
27-04-2023,ITEM07,ROUTE08,CUST277,319,0
27-04-2023,ITEM05,ROUTE17,CUST350,299,0
27-04-2023,ITEM09,ROUTE18,CUST350,257,58
27-04-2023,ITEM05,ROUTE20,CUST184,128,17
27-04-2023,ITEM01,ROUTE19,CUST311,543,105
27-04-2023,ITEM07,ROUTE13,CUST311,179,0
27-04-2023,ITEM02,ROUTE02,CUST087,339,0
27-04-2023,ITEM01,ROUTE02,CUST062,50,10
27-04-2023,ITEM02,ROUTE09,CUST062,356,56
27-04-2023,ITEM04,ROUTE15,CUST113,358,49
27-04-2023,ITEM01,ROUTE14,CUST077,158,36
27-04-2023,ITEM10,ROUTE05,CUST077,560,88
27-04-2023,ITEM03,ROUTE01,CUST490,259,0
27-04-2023,ITEM01,ROUTE13,CUST490,118,0
27-04-2023,ITEM01,ROUTE04,CUST086,443,0
27-04-2023,ITEM08,ROUTE07,CUST086,328,0
27-04-2023,ITEM04,ROUTE17,CUST086,129,23
27-04-2023,ITEM06,ROUTE12,CUST415,103,15
27-04-2023,ITEM10,ROUTE08,CUST208,323,71
27-04-2023,ITEM09,ROUTE02,CUST208,126,0
27-04-2023,ITEM03,ROUTE12,CUST208,234,0
27-04-2023,ITEM07,ROUTE05,CUST204,127,0
27-04-2023,ITEM06,ROUTE14,CUST204,426,62
27-04-2023,ITEM04,ROUTE20,CUST204,200,0
27-04-2023,ITEM09,ROUTE02,CUST287,163,0
27-04-2023,ITEM05,ROUTE05,CUST004,278,41
27-04-2023,ITEM10,ROUTE13,CUST004,278,0
27-04-2023,ITEM03,ROUTE06,CUST004,181,0
27-04-2023,ITEM01,ROUTE04,CUST436,377,0
27-04-2023,ITEM06,ROUTE05,CUST436,174,0
27-04-2023,ITEM09,ROUTE07,CUST327,231,28
27-04-2023,ITEM06,ROUTE07,CUST327,43,4
27-04-2023,ITEM05,ROUTE20,CUST327,263,0
27-04-2023,ITEM01,ROUTE19,CUST125,445,0
27-04-2023,ITEM08,ROUTE09,CUST125,575,82
27-04-2023,ITEM02,ROUTE19,CUST125,233,0
27-04-2023,ITEM08,ROUTE10,CUST221,524,60
27-04-2023,ITEM07,ROUTE07,CUST221,213,43
27-04-2023,ITEM01,ROUTE04,CUST221,194,0
27-04-2023,ITEM09,ROUTE09,CUST061,217,0
27-04-2023,ITEM04,ROUTE16,CUST215,48,8
27-04-2023,ITEM02,ROUTE05,CUST215,442,0
